path	line	kind	reason	snippet
safe/src/cli/xmllint.rs	554	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlSaveToFilename(path.as_ptr(), null(), 0) }
safe/src/cli/xmllint.rs	556	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlSaveToFd(1, null(), 0) }
safe/src/cli/xmllint.rs	561	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	if unsafe { xmlSaveDoc(ctxt, doc) } < 0 {
safe/src/cli/xmllint.rs	562	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	567	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	573	unsafe fn	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe fn push_parse_doc(filename: &CString, cfg: &Config) -> Result<ParseOutcome, i32> {
safe/src/cli/xmllint.rs	574	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let filename_text = unsafe { c_string_lossy(filename.as_ptr()) };
safe/src/cli/xmllint.rs	594	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let ctxt = unsafe {
safe/src/cli/xmllint.rs	606	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	616	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeParserCtxt(ctxt) };
safe/src/cli/xmllint.rs	623	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	627	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	631	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let doc = unsafe { (*ctxt).myDoc as xmlDocPtr };
safe/src/cli/xmllint.rs	632	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let status = if cfg.valid && unsafe { (*ctxt).valid } == 0 {
safe/src/cli/xmllint.rs	637	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let well_formed = unsafe { (*ctxt).wellFormed != 0 };
safe/src/cli/xmllint.rs	638	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeParserCtxt(ctxt) };
safe/src/cli/xmllint.rs	642	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeDoc(doc) };
safe/src/cli/xmllint.rs	652	unsafe fn	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe fn parse_doc(filename: &CString, cfg: &Config) -> Result<ParseOutcome, i32> {
safe/src/cli/xmllint.rs	654	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	return unsafe { push_parse_doc(filename, cfg) };
safe/src/cli/xmllint.rs	657	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let ctxt = unsafe { xmlNewParserCtxt() };
safe/src/cli/xmllint.rs	665	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let doc = unsafe {
safe/src/cli/xmllint.rs	675	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let status = if cfg.valid && unsafe { (*ctxt).valid } == 0 {
safe/src/cli/xmllint.rs	682	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let doc = unsafe { xmlCtxtReadFile(ctxt, filename.as_ptr(), null(), cfg.options) };
safe/src/cli/xmllint.rs	683	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let status = if cfg.valid && unsafe { (*ctxt).valid } == 0 {
safe/src/cli/xmllint.rs	690	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeParserCtxt(ctxt) };
safe/src/cli/xmllint.rs	699	unsafe fn	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe fn stream_file(filename: &CString, cfg: &Config) -> i32 {
safe/src/cli/xmllint.rs	700	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let filename_text = unsafe { c_string_lossy(filename.as_ptr()) };
safe/src/cli/xmllint.rs	711	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	reader = unsafe {
safe/src/cli/xmllint.rs	725	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	reader = unsafe { xmlReaderForFd(raw_fd, filename.as_ptr(), null(), cfg.options) };
safe/src/cli/xmllint.rs	733	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	742	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	747	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	match unsafe { compile_pattern(expr, null_mut(), null_mut()) } {
safe/src/cli/xmllint.rs	750	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	752	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	761	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	if unsafe { xmlTextReaderRelaxNGValidate(reader, schema.as_ptr()) } != 0 {
safe/src/cli/xmllint.rs	762	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	eprintln!("Relax-NG schema {} failed to compile", unsafe {
safe/src/cli/xmllint.rs	765	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { free_pattern_state(&mut pattern) };
safe/src/cli/xmllint.rs	766	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	768	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	776	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	if unsafe { xmlTextReaderSchemaValidate(reader, schema.as_ptr()) } != 0 {
safe/src/cli/xmllint.rs	777	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	eprintln!("WXS schema {} failed to compile", unsafe {
safe/src/cli/xmllint.rs	780	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { free_pattern_state(&mut pattern) };
safe/src/cli/xmllint.rs	781	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	783	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	791	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let mut ret = unsafe { xmlTextReaderRead(reader) };
safe/src/cli/xmllint.rs	794	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { process_node(reader, cfg.debug, pattern.as_mut()) };
safe/src/cli/xmllint.rs	796	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	ret = unsafe { xmlTextReaderRead(reader) };
safe/src/cli/xmllint.rs	799	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let is_valid = unsafe { xmlTextReaderIsValid(reader) };
safe/src/cli/xmllint.rs	802	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { free_pattern_state(&mut pattern) };
safe/src/cli/xmllint.rs	803	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	805	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	814	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { free_pattern_state(&mut pattern) };
safe/src/cli/xmllint.rs	815	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	817	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	826	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { free_pattern_state(&mut pattern) };
safe/src/cli/xmllint.rs	827	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlFreeTextReader(reader) };
safe/src/cli/xmllint.rs	829	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	841	unsafe fn	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe fn validate_with_relaxng(schema_path: &CString, filename: &str, doc: xmlDocPtr) -> i32 {
safe/src/cli/xmllint.rs	842	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let pctxt = unsafe { xmlRelaxNGNewParserCtxt(schema_path.as_ptr()) };
safe/src/cli/xmllint.rs	846	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let schema = unsafe { xmlRelaxNGParse(pctxt) };
safe/src/cli/xmllint.rs	847	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlRelaxNGFreeParserCtxt(pctxt) };
safe/src/cli/xmllint.rs	849	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	eprintln!("Relax-NG schema {} failed to compile", unsafe {
safe/src/cli/xmllint.rs	855	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let vctxt = unsafe { xmlRelaxNGNewValidCtxt(schema) };
safe/src/cli/xmllint.rs	857	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlRelaxNGFree(schema) };
safe/src/cli/xmllint.rs	860	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	864	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let ret = unsafe { xmlRelaxNGValidateDoc(vctxt, doc) };
safe/src/cli/xmllint.rs	865	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	882	unsafe fn	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe fn validate_with_schema(schema_path: &CString, filename: &str, doc: xmlDocPtr) -> i32 {
safe/src/cli/xmllint.rs	883	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let pctxt = unsafe { xmlSchemaNewParserCtxt(schema_path.as_ptr()) };
safe/src/cli/xmllint.rs	887	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let schema = unsafe { xmlSchemaParse(pctxt) };
safe/src/cli/xmllint.rs	888	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlSchemaFreeParserCtxt(pctxt) };
safe/src/cli/xmllint.rs	890	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	eprintln!("WXS schema {} failed to compile", unsafe {
safe/src/cli/xmllint.rs	896	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let vctxt = unsafe { xmlSchemaNewValidCtxt(schema) };
safe/src/cli/xmllint.rs	898	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe { xmlSchemaFree(schema) };
safe/src/cli/xmllint.rs	902	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
safe/src/cli/xmllint.rs	907	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	let ret = unsafe { xmlSchemaValidateDoc(vctxt, doc) };
safe/src/cli/xmllint.rs	908	unsafe block	handwritten CLI entrypoints still need direct FFI calls, raw C strings, FILE* handles, and parser-owned pointer lifetimes	unsafe {
